feat,importance
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Phascolarctobacterium|s__Phascolarctobacterium_succinatutens,0.2240002005128169
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium|s__Catenibacterium_mitsuokai,0.2236075888795279
K21352,0.2234594797369011
K16203,0.2234522626386013
K20572,0.22340723994420705
K06890,0.2231354247051032
K00615,0.22295900356448117
K09903,0.22277411448430706
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Eggerthella|s__Eggerthella_lenta,0.2226577022475979
K15255,0.2224668677554272
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans,0.2221351002808627
K02867,0.221482005305004
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_citroniae,0.2210916391031769
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,0.22093268933985902
K21326,0.22081826808425692
K01854,0.21994438238470934
K12241,0.21994170992712367
K02909,0.21980033897534373
K21228,0.2197679371820396
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_8_1_57FAA,0.21974704168314632
K22581,0.2197302518179621
K06333,0.2196183217529305
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus,0.21942019481502842
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_fermentum,0.2193038611896989
K26078,0.21917318747546033
K19273,0.21910255965036407
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_freudenreichii,0.21880191139643668
K18234,0.21871354858740097
K17832,0.2187033206937464
K04047,0.21806983444548472
K21038,0.21800463255385477
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae|g__Cellulophaga|s__Cellulophaga_unclassified,0.21783913711442102
K02109,0.2176369669245993
K10026,0.2175900133333903
K07497,0.2174984407956773
K23675,0.21746235998261607
K07441,0.2167477364391718
K00703,0.21669858147651935
K07080,0.21662056545573957
K03442,0.2165937795089096
K07473,0.21645219661513537
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,0.21582416513410657
K21836,0.21559485110264878
K02283,0.21492349758045579
K02825,0.21489067705078807
K06975,0.21437606335711934
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_delbrueckii,0.21435919690298663
K07493,0.21424877102867507
K03113,0.21408485536812646
K03466,0.21407473399312563
K00895,0.2140599997801451
K00768,0.2134309600978647
K01815,0.21337963957193812
K01875,0.2132634113340802
K03573,0.21323640401624022
K01443,0.21321973695012011
K02037,0.2132191479304284
K03408,0.21306263661244676
K10823,0.21304534222872232
K03545,0.2128460815629272
K00957,0.212617076249442
K23744,0.2125233025690224
K20487,0.21252035092220223
K19167,0.21208699756141192
K20525,0.2119985792196518
K13319,0.21188223432272724
K18831,0.2118643242247332
K02963,0.21179321618364802
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_2_2_44A,0.21130162794724688
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_unclassified,0.21116853003331662
K02895,0.21096030170883598
K23130,0.2109073861835468
K05540,0.21078722769084182
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella|s__Alloprevotella_unclassified,0.21034253589641208
K06334,0.20997354457540288
K02033,0.2097927258796501
K09949,0.20959501865217792
K00561,0.2094052336960861
K02032,0.2092774402517524
K17318,0.20919863355447701
K23103,0.2091773029860613
K06183,0.20900457468451158
K18785,0.20890355530718618
K01812,0.20889541799624434
K12132,0.2087030887323616
K03574,0.2086142597327097
K20849,0.2085903162737832
K00684,0.208473204548338
K07699,0.20840586013036744
K19629,0.2082111052277446
K07075,0.2080547173970886
K02279,0.2075567469255454
K05304,0.20736910134564587
K02111,0.2073243444669948
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_dispar,0.20726347422168684
K02851,0.20715347887016577
K02081,0.2071149664261595
K03547,0.20670018495456877
K14418,0.20642694476691437
K06023,0.2063819109498564
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii,0.20622132472999247
K04940,0.20598047139355652
K21900,0.205865257799357
K07015,0.2057225613903003
K15238,0.2052577587601244
K06406,0.2050467121307499
K00765,0.20496624971963032
K21179,0.2047618943179241
K07494,0.20467273888425333
K11927,0.2045512822805887
K13471,0.2044127667977572
K03563,0.20394266357470553
K01187,0.2038636149959506
K23398,0.20385481302036929
K12719,0.20348461830690062
K00970,0.2034841943366226
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_succinatiphilus,0.2034101836285028
K15384,0.2029957613258357
K13532,0.2028914166961586
K04070,0.202880068669399
K06416,0.20267174426362278
K03614,0.20239938169834032
K03587,0.20186757865121507
K07166,0.201735990796122
K03710,0.2013787117441531
K03700,0.20114783241569759
K19068,0.2011239115599873
K06904,0.20106333461378292
K15915,0.20104695067857137
K03205,0.20092796276366878
K00939,0.20091653913550236
K07027,0.2007627320417644
K04758,0.20056098900019217
K07486,0.2004430199285687
K07339,0.20034904477506352
K06113,0.20032493595317483
K01711,0.2002755707310362
K20680,0.20014747351615172
K01471,0.1999070290221411
K23627,0.19971117361273927
K00657,0.19962581071012953
K00956,0.1995263687413144
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_obeum,0.19931217181146885
K19858,0.19917801584619738
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_thermophilus,0.19891386513790915
K07165,0.1987911026553752
K09457,0.19863432416422971
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,0.19863181923392256
K01318,0.1985983815047777
K04748,0.1979185717718779
K16116,0.1978552189119669
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis,0.1976740032382594
K03521,0.1974361352699785
K00973,0.19721091057726678
K23888,0.19717622213647504
K02886,0.19700654661209852
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcaceae_noname|s__Peptostreptococcaceae_noname_unclassified,0.19648857128777103
K23990,0.196358712069921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_micra,0.19627509126439563
K16117,0.19583216780483592
K18345,0.1957909089542208
K03502,0.195750116790802
K06079,0.1956710013200768
K02774,0.1956252561903924
K20419,0.19507452638936001
K21908,0.1947738514334651
K00931,0.1945746718511131
K01955,0.1944933630470564
K01613,0.1944898431206609
K21225,0.19431250043635198
K24847,0.19402586975047462
K07284,0.1939340862591029
K09704,0.19373820749023857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,0.19366378578615473
K07126,0.19329042263188767
K07460,0.19327969033792858
K03648,0.19321295602474936
K01728,0.1931298773779412
K01192,0.19311402087259708
K22093,0.19289334506629258
K23105,0.19272964412993837
K09968,0.19266088255971878
K18350,0.1926525485191611
K00979,0.19261464945156842
K01232,0.1923089181727829
K01626,0.19204633016033532
K13052,0.1919997309896619
K01744,0.191982964983707
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus,0.1915073392312908
K01195,0.19127276972377938
K07726,0.1910509790504852
K08978,0.1908180194113791
K06997,0.19071710895331906
K15887,0.1903189082258879
K00793,0.1902461698516586
K03572,0.19002927779365392
K06413,0.1899136773554327
K06859,0.1896583474899656
K16412,0.18958357289375083
K01805,0.18948161186699342
K01156,0.1892223140498554
K11754,0.18916366411940308
K20579,0.18900564899013061
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_unclassified,0.18880745166097487
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_noname|s__Clostridiaceae_bacterium_JC118,0.18872525687038108
K07566,0.18864126064727096
K06897,0.1885674959194136
K04095,0.1882376563821682
K03719,0.18818000717464906
K06891,0.18806565126214803
K03525,0.1876879537719528
K06298,0.18750586207408743
K03647,0.18736210966016778
K19411,0.1870993682023233
K08316,0.18702846118412478
K18815,0.18700663054988492
K09779,0.1867381381498469
K05275,0.1866774590598626
K07706,0.18658913854960443
K07484,0.18653538278522142
K07405,0.1864145787611705
K02034,0.18639688311850328
K02501,0.1863475062546039
K23775,0.18625013064229068
K00554,0.18613760012885658
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,0.1857085303927571
K01811,0.1856544444134431
K03313,0.1855390490572952
K01912,0.1853073843185467
K02026,0.18519621766063
K06960,0.1851942209223098
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae,0.18507488813338213
K02481,0.18486054539971244
K07260,0.1847727992144409
K23104,0.1845649774550098
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_siraeum,0.183910857977023
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_clostridioforme,0.18389400248997462
K13598,0.18388620365840047
K19052,0.18378570991626222
K16899,0.1833743436091
K03811,0.18333303465260428
K20981,0.18327537232835073
K03168,0.1831961239213325
K03406,0.18315883583090758
K21837,0.18309027406939737
K03699,0.18237116152886118
K07030,0.1822082200842456
K02433,0.1818481835775838
K01421,0.1814010254493022
K03106,0.1810762677309834
K02935,0.18094008911339035
K01823,0.1808661809152436
K06385,0.18066089641979283
K01006,0.18057815848805858
K06042,0.18039881044205447
K07277,0.18022900830328428
K20709,0.17982583271350178
K02407,0.1797849208605817
K00134,0.17955343003722907
K03462,0.1794279772147979
K23518,0.17929997021201102
K06409,0.17924917855452552
K06871,0.17908386496855927
K06877,0.1781324318508234
K19405,0.1780335846869978
K23536,0.17795298222335762
K18700,0.1778578899866241
K03696,0.1778570419637601
K19651,0.17770432075849057
K14417,0.177260080610721
K10536,0.17723335409754978
K14058,0.1772015224869368
K02114,0.1770669961360884
K03501,0.17705366413610857
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,0.176942061425505
K03564,0.1769125822202098
K06182,0.1768886337804338
K15390,0.17678581189863823
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_unclassified,0.17661905255545002
K02876,0.17616290752448302
K07646,0.17597408276924154
K21071,0.1759172954334631
K01518,0.175621442147529
K08234,0.17558852025649518
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_cellulosilyticus,0.1755138259313726
K02761,0.1754226404009357
K02340,0.1753821863821929
K13747,0.1753653943360384
K09767,0.17509163159445398
K02837,0.17481743871485192
K06221,0.174535731226567
K03708,0.17439638721634615
K20345,0.1741231857104114
K02027,0.17392766372358842
K03118,0.1736123343133594
K07813,0.1735641333907525
K15532,0.17324990449924288
K02066,0.17322580692581
K03527,0.17320828615174552
K18888,0.17316561318602738
K01198,0.17309926476445892
K00172,0.1727055010834396
K09772,0.17268305012293994
K05942,0.17267399358206373
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelotrichaceae_noname|s__Erysipelotrichaceae_bacterium_5_2_54FAA,0.1726429449336106
K07102,0.172559545735564
K02986,0.17210756542408298
K02314,0.17162491014459857
K01095,0.1713832414161495
K12574,0.17136529601179668
K02551,0.17132010925797578
K01567,0.17118627140098253
K01507,0.17107280217351067
K07149,0.1710574398875888
K04041,0.17105213162221578
K09132,0.1709991178504404
K02884,0.17088026553119243
K01692,0.17080695522599712
K10961,0.1708013775350962
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus,0.1707585747881224
K00969,0.17070877253081324
K20836,0.1705926492404582
K04518,0.17031246139140194
K01607,0.1702335518784799
K23535,0.1701457676772381
K10119,0.1698980201545028
K07560,0.16951549235181682
K01866,0.16947256351113182
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_unclassified,0.1691429772106375
K15051,0.1690908265991288
K07105,0.168858859114378
K06985,0.16866632863638922
K20984,0.16851302426584783
K00335,0.16844643869080517
K01609,0.1679000994818106
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus,0.1676110785610905
K00020,0.16760195566894032
K06400,0.1675962857389074
K15573,0.16746347727166572
K03977,0.16740993884286343
K02527,0.1673859356187664
K13993,0.166864751117826
K03550,0.1667565948850987
K03093,0.1666792050923493
K02233,0.1664402011747344
K01991,0.1663611858402849
K02823,0.16613768994647857
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans,0.16603061032526337
K02948,0.1659474448435933
K00330,0.1658900317624988
K24131,0.16565645971888762
K03060,0.16564741819820283
K07727,0.16545355378548057
K01082,0.1652522628141908
K03979,0.1651760354470734
K00349,0.16444603458148574
K21471,0.16442293366890107
K15869,0.16419053833305672
K08641,0.1639948099000302
K13684,0.1638163403240446
K01433,0.16375951495072458
K20930,0.1637039835968585
K02952,0.1636651152264195
K16395,0.1636451925733108
K12410,0.16363182241547958
K13283,0.1633304292445219
K03529,0.1632590803874316
K07485,0.16323371820908394
K03154,0.16307315195444752
K23453,0.16296281738595778
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_vestibularis,0.16226864124078388
K06967,0.1622104061138971
K04751,0.1620989886055194
K07407,0.1618872477483798
K03475,0.16184703438193437
K02914,0.16178092463451121
K25706,0.16173805125799562
K26217,0.16167297470565012
K01653,0.1616593156350038
K01939,0.16157901991845988
K01491,0.16112036900812818
K21107,0.16102733590741727
K01179,0.1607871422308992
K09692,0.1606907895729794
K01714,0.16065988385980542
K04062,0.16053571575684789
K02025,0.16046887034462817
K02477,0.16038357814249868
K07742,0.16022313062785373
K06142,0.16008798532129473
K21470,0.16004883357890962
K15342,0.1598416334563787
K21394,0.1598078938186496
K04043,0.1595958617945108
K00806,0.1594625643451743
K03634,0.1590769497124692
K04773,0.15899211484974968
K03702,0.158439083444134
K10947,0.15818071078046872
K19507,0.15798095950299018
K21745,0.157955724840574
K08600,0.1578929189563471
K01790,0.157860884040699
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi,0.1577781931210302
K04763,0.15775583470769722
K01478,0.1576913384742493
K18220,0.15756359615486443
K06438,0.15755679564222005
K06987,0.15726046099370963
K01534,0.15720414002862337
K22927,0.15700946258766468
K00737,0.15694274014617632
K22423,0.1568814474776428
K03686,0.1566788903442083
K24250,0.1566773052149971
K07066,0.156532972427155
K07192,0.15630043727742018
K03465,0.15622950804242658
K02863,0.1557348121568769
K02775,0.155488019374841
K25232,0.1553190210415755
K07029,0.1552754653530406
K05810,0.15524792351425118
K03499,0.1550282432108332
K15957,0.154961339736471
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_unclassified,0.15466534156803213
K01778,0.154438639983708
K16097,0.15433271409437826
K03310,0.15414914203938468
K06187,0.1541142140886195
K22293,0.15410197003620918
K25086,0.1540901611889442
K01619,0.1540627398203453
K16108,0.1540202994246991
K07318,0.15396725729976662
K13280,0.1537042750287567
K02939,0.15363904469631723
K19157,0.15342472734118792
K11145,0.15285864987353542
K19353,0.1523467913889343
K13001,0.1523265534542567
K14059,0.1522987507487387
K03546,0.1522971992590082
K18784,0.1522694552469182
K16418,0.1521761463291092
K11741,0.15193578838443308
K01834,0.15190612509104331
K01673,0.15152666289577457
K03151,0.15145051642866578
K19854,0.1513421732033737
K10761,0.1512805564509539
K07078,0.15127693277645202
K19191,0.1511971695908852
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica,0.1510845790362481
K20442,0.1510114367338224
K14246,0.1509900137325515
K01867,0.1509556869106599
K00789,0.1509515125435403
K23230,0.1509074171863162
K01658,0.1508685432399929
K23537,0.15074898584105992
K02931,0.1507430459905642
K00077,0.150658119581235
K03926,0.15063660695159092
K06972,0.1505784875125726
K02010,0.1505776541016512
K02121,0.15055232286431178
K02982,0.15055005429257784
K21353,0.1505256082982654
K09013,0.15051764142208188
K03324,0.1504446995077136
K01733,0.15032565749697543
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter|s__Campylobacter_hominis,0.1501631392338791
K01889,0.14987915665187512
K01625,0.1498496602143834
K07068,0.14983607043268268
K00525,0.14979840605792372
K08303,0.14979673762559045
K09761,0.1496674411728215
K09144,0.149570562046391
K23251,0.14952106283271752
K00873,0.1491114813575192
K06421,0.14909581089886872
K01956,0.1490812688789423
K02996,0.14906418035752422
K07220,0.1490329325897591
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_salivarius,0.14873637619894012
K05896,0.1486457412465804
K09790,0.14860786939607099
K03312,0.14859114048212418
K11031,0.1483040977282113
K05807,0.1481329087218888
K00712,0.14770400331189942
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_noname|g__Gemella|s__Gemella_morbillorum,0.14764615513558768
K20883,0.1474671443123131
K06006,0.14732809613269462
K03523,0.1470392379815148
K07481,0.1469599847405314
K03496,0.14692619802371823
K22090,0.14687048828636534
K03644,0.1468422090283614
K06024,0.14683153956457093
K03218,0.14682370960690388
K01861,0.14674337911492072
K03770,0.1465747399639646
K03978,0.14646971033743855
K00974,0.1464328248714652
K00093,0.1463030496379343
K06153,0.1462109330059306
K01639,0.1462059529367235
K08659,0.14598024075530444
K00297,0.1459078450134241
K13560,0.14584016320440918
K09768,0.14567924562834128
K07025,0.14564807977808197
K19960,0.14561511023202728
K00992,0.14556790237111078
K07487,0.145441151060366
K12911,0.14536443416545652
K01218,0.14534321481187187
K02387,0.14528361693896633
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium|s__Bifidobacterium_pseudocatenulatum,0.1449697719945073
K22798,0.1447830126198807
K07082,0.144740583215022
K16833,0.14470782375883431
K16003,0.144642262043133
K03585,0.1445342319166208
K08223,0.1445239146136264
K18349,0.1442099911018867
K07304,0.144051907751415
K21213,0.1440493797799706
K20489,0.14402883353636547
K03413,0.1439026136715688
K01649,0.1438480920126588
K01548,0.14378849859440176
K00797,0.1437236449928579
K15419,0.1436588448550522
K02563,0.14365652637934248
K16106,0.1436127550259686
K03650,0.14354560095739333
K03437,0.14352056981988198
K04079,0.14336982538952506
K15530,0.14336845905836326
K00567,0.1433607469771215
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae,0.14326696321586257
K04094,0.14324091086927898
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae|g__Enterococcus|s__Enterococcus_faecalis,0.14322039834223577
K11752,0.14312809421426032
K03723,0.14303198887136948
K14698,0.14288841460568988
K00767,0.1428691570508791
K14761,0.1428658255290416
K00847,0.1427853784520304
K07584,0.1426150109659815
K19294,0.1423393328841464
K15531,0.1422746066338024
K00926,0.1421721394926841
K03839,0.1413694819100306
K10117,0.14134309360406266
K04654,0.14127146660029913
K02875,0.14124207246640869
K01925,0.14063154322411509
K06382,0.14057662110644478
K18281,0.14036822964408044
K07090,0.1403439064670233
K08364,0.1400331963250194
K03718,0.1397883283279933
K16789,0.1396910129515142
K00859,0.13966716214462932
K06411,0.1396415656354275
K01802,0.1395570304757686
K01299,0.13949352347935742
K19225,0.1394056715539575
K06287,0.1393092044153247
K02086,0.1392822424340892
K02478,0.1392584419772891
K00949,0.13920415700681327
K00331,0.139118072361951
K14136,0.1390710421192107
K21381,0.13879445581096378
K02760,0.13872807739062232
K01142,0.1386915094640219
K10773,0.13864325764188612
K18788,0.1385059014337434
K02601,0.1383993951167184
K19091,0.1383709926849385
K00176,0.1383061985825391
K06387,0.13827068534692288
K03973,0.13824828941414882
K01224,0.1381611966680783
K04042,0.1381123312087289
K18954,0.13793939119204732
K23131,0.1378596298254686
K01185,0.13751940632891732
K06398,0.13742833457194903
K04066,0.1373725814953528
K19271,0.1368958074854148
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Alteromonadales|f__Pseudoalteromonadaceae|g__Pseudoalteromonadaceae_unclassified,0.1365938343424175
K05799,0.1364882169764294
K01818,0.1364379598617215
K01695,0.13631069072289168
K03832,0.1361266699332736
K03200,0.13597813980686307
K00651,0.1359495896949723
K00537,0.1359225160176701
K03327,0.135890026862396
K20276,0.1358754261727873
K00655,0.1358334440212701
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1728,0.13567852053165289
K00566,0.13555467216155942
K02341,0.1354679477709605
K19958,0.13542141689685938
K20548,0.13541793773629002
K18680,0.1353655729544684
K01633,0.135283180051373
K03544,0.1351225825110284
K08138,0.1350667753933951
K15571,0.1348456236439658
K23862,0.13473852503920875
K02768,0.1345382135300477
K02395,0.134406211499933
K11991,0.13438454619449353
K02231,0.1343615877267418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_clarus,0.13420640667618225
K05833,0.1341191105566383
K04075,0.1338538757163389
K05995,0.13382777041988242
K03531,0.13361961398731909
K06295,0.1335622291153394
K00656,0.1334677573054237
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_acidophilus,0.13335514183563651
K00549,0.133251154122943
K02113,0.13319343472903472
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_odontolyticus,0.13302968390052936
K02887,0.13286335186785259
K06941,0.1328102645493322
K05845,0.1326578738044167
K08998,0.1324962334692808
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_anginosus,0.13249084263816183
K02337,0.1324200416838689
K18536,0.13217023066317482
K21929,0.132143442635422
K02437,0.13211551581843942
K06283,0.13202952632536544
K01005,0.13202489753166288
K14540,0.1319886289884362
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus|s__Lactobacillus_reuteri,0.1318703119759428
K16211,0.1315212581248467
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques,0.13147794533506152
K07273,0.1311355118004913
K01575,0.13079293233704287
K02038,0.1307564297881051
K20847,0.1306786308409735
K03586,0.1305034320735652
K16149,0.1302375374534656
K21227,0.1301476945736765
K11383,0.1301391475744798
K03215,0.1301241804030707
K06923,0.13010661879297752
K03530,0.1300002857242351
K24556,0.1299348533652827
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena,0.1298224286601892
K02004,0.1296427886409186
K03048,0.1295800841826332
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_champanellensis,0.12952172248878666
K19063,0.1295023822610788
K04769,0.12935113278763138
K04074,0.1291168586039917
K07775,0.12898524794490873
K03737,0.1288275772658354
K09787,0.12872681139196893
K02415,0.1287157578262832
K25010,0.1284746927904026
K02500,0.12835095119407677
K00995,0.1282003295800653
K03070,0.1281780668537034
K19630,0.1279671435295307
K01652,0.127903863154641
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_6,0.1276794130353637
K22522,0.12766326136897788
K24041,0.1275169756299847
K00946,0.1274826396293042
K00175,0.12717283659912698
K21636,0.12701947407913228
K01262,0.1269282674829795
K01719,0.1267607602785551
K02518,0.1266369756974626
K04757,0.1266195631387719
K00820,0.12654004321757267
K03335,0.1264872245483265
K02005,0.1263330161345926
K01547,0.1261787794383026
K06041,0.1258473014038349
K03584,0.1257206830505282
K24562,0.1257029477708296
K02110,0.1256995444282417
K00620,0.1251362139064417
K01710,0.1251224838833859
K16112,0.1250794182760712
K07139,0.1247890615243229
K03976,0.1246749361002877
K16398,0.1246526641725705
K00616,0.1245414875847905
K01784,0.1245292309395141
K00705,0.12446959845146598
K05914,0.12444875737219029
K06393,0.12440554983913701
K03046,0.1242989283864494
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,0.1242811243182573
K19088,0.12424745167299729
K03570,0.1240205311441942
K01159,0.12371788447035079
K09014,0.12370124736321168
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_barnesiae,0.12339201690246879
K07456,0.1233512611452136
K22247,0.12333142842362448
K02335,0.1231923124412316
K16125,0.1230761941997099
K02067,0.12299743662504059
K00925,0.122892150868664
K16007,0.1228000493454132
K12257,0.12243345872411392
K02954,0.1222454452658852
K00088,0.1222080902480214
K01817,0.12182060048325824
K16694,0.12180787904071401
K02355,0.1217979665559583
K01885,0.1215953441023863
K11749,0.12140038468714649
K03629,0.12133269143669058
K18639,0.1212290352609636
K02470,0.1211886844293959
K04083,0.12117199410579149
